date,loan.total,loan.kospi,loan.kosdaq,lend.total,lend.kospi,lend.kosdaq,lottery,equity.backed.loan
2014-09-02,5229716,2682396,2547319,14427,9266,5161,0,8837795
2014-09-01,5217035,2679017,2538018,14653,9362,5291,0,8829201
2014-08-29,5219086,2686520,2532566,15085,9796,5289,0,8801325
2014-08-28,5183953,2663169,2520784,14631,9062,5568,0,8803230
2014-08-27,5189432,2674004,2515429,14202,8691,5511,0,8811917
2014-08-26,5181439,2669095,2512345,14600,8491,6109,0,8762560
2014-08-25,5179722,2678037,2501684,13776,8324,5452,0,8776181
2014-08-22,5149076,2647397,2501679,14741,9206,5535,0,8732374
2014-08-21,5135553,2644636,2490917,14931,9236,5696,0,8712178
2014-08-20,5111615,2639944,2471670,14702,8833,5869,0,8796463
2014-08-19,5072415,2617965,2454450,14343,9081,5262,0,8777713
2014-08-18,5060105,2619876,2440229,14354,8936,5418,0,8748627
2014-08-14,5071746,2641037,2430709,14074,8173,5902,0,8747684
2014-08-13,5084367,2657677,2426690,13922,7843,6079,0,8752238
2014-08-12,5075306,2654243,2421064,14332,8521,5811,0,8754612
2014-08-11,5077779,2640713,2437067,15196,9014,6182,0,8768188
2014-08-08,5050690,2620354,2430336,15100,9206,5894,0,8743710
2014-08-07,5030471,2605152,2425320,15971,10379,5591,0,8752063
2014-08-06,4992398,2576323,2416075,16097,10497,5600,0,8700976
2014-08-05,4970569,2560752,2409817,16499,11161,5338,0,8693310
2014-08-04,4996994,2583710,2413284,15683,10737,4946,0,8664791
2014-08-01,5046085,2605151,2440935,15860,10699,5160,0,8671644
2014-07-31,5073795,2629891,2443904,15416,10264,5153,0,8942130
2014-07-30,5098579,2643408,2455171,17332,11449,5882,0,8926669
2014-07-29,5092535,2635975,2456560,17936,11728,6208,0,8683688
2014-07-28,5090513,2635615,2454898,17931,11797,6134,0,8663277
2014-07-25,5083537,2620747,2462791,18263,11671,6592,0,8720905
2014-07-24,5061651,2611595,2450057,18112,11636,6477,0,8706470
2014-07-23,5049979,2602974,2447005,17559,11157,6401,0,8606411
2014-07-22,5023484,2592375,2431109,17930,11727,6203,0,8586581
2014-07-21,5007922,2583534,2424388,17982,12155,5827,0,8556786
2014-07-18,5003733,2587210,2416523,17127,11692,5434,0,8567719
2014-07-17,4999214,2585025,2414189,17942,12112,5831,0,8546582
2014-07-16,4984674,2585438,2399235,19048,12754,6294,0,8557546
2014-07-15,4966167,2578508,2387659,18759,12718,6041,0,8557504
2014-07-14,4941788,2559587,2382201,19666,13426,6241,0,8498235
2014-07-11,4911559,2540911,2370648,19417,13488,5929,0,8522674
2014-07-10,4875237,2513739,2361498,20314,14702,5612,81220,8516741
2014-07-09,4844390,2498201,2346189,20335,14980,5355,0,8477397
2014-07-08,4820582,2483111,2337471,19950,14643,5307,0,8442218
2014-07-07,4792122,2480395,2311727,20983,15297,5686,0,8437891
2014-07-04,4770913,2468953,2301960,21324,15815,5509,0,8400010
2014-07-03,4761931,2474227,2287704,21017,15800,5218,0,8414763
2014-07-02,4738820,2448226,2290594,20611,15846,4765,0,8402017
2014-07-01,4763051,2478076,2284975,19673,15104,4568,0,8392493
2014-06-30,4775650,2487387,2288263,20624,15843,4782,0,8767901
2014-06-27,4798211,2509794,2288417,19642,14761,4881,0,8726481
2014-06-26,4806795,2520319,2286476,19005,14466,4538,0,8722429
2014-06-25,4837540,2545109,2292431,18785,14153,4632,0,8740977
2014-06-24,4878890,2563891,2314999,18504,13334,5170,0,8737654
2014-06-23,4853237,2537757,2315480,19029,13832,5197,0,8732289
2014-06-20,4853910,2534596,2319313,19424,13875,5549,0,8729450
2014-06-19,4845603,2525007,2320596,19199,13838,5361,0,8698513
2014-06-18,4839891,2525596,2314296,19545,14191,5354,0,8703130
2014-06-17,4839646,2523531,2316115,18841,13690,5151,0,8708488
2014-06-16,4808306,2494883,2313423,19740,14275,5465,0,8651498
2014-06-13,4779900,2474479,2305421,19650,14367,5283,0,8612107
2014-06-12,4773136,2479639,2293498,19168,14159,5009,0,8607532
2014-06-11,4788600,2487841,2300759,17731,12961,4770,0,8623944
2014-06-10,4811946,2492697,2319248,17962,13215,4747,0,8642729
2014-06-09,4848400,2497732,2350668,18453,13389,5063,0,8649563
2014-06-05,4876006,2503583,2372423,18344,12819,5525,373,8656835
2014-06-03,4923983,2527056,2396928,19001,12800,6201,0,8670582
2014-06-02,4941495,2537995,2403500,18699,11858,6842,0,8657467
2014-05-30,4926816,2531605,2395211,19778,13192,6586,0,8629733
2014-05-29,4931775,2541105,2390670,19495,12735,6760,0,8706634
2014-05-28,4919725,2531050,2388675,19900,12741,7159,0,8588633
2014-05-27,4911456,2528782,2382673,20001,13040,6961,0,8563681
2014-05-26,4905580,2530477,2375103,19972,12831,7141,0,8517418
2014-05-23,4923119,2544238,2378881,19724,12679,7045,0,8522461
2014-05-22,4921545,2541424,2380121,19180,12338,6842,0,8545482
2014-05-21,4935004,2535879,2399125,19425,12266,7159,0,8561649
2014-05-20,4944235,2528745,2415490,21113,13233,7880,0,8553858
2014-05-19,4910436,2509281,2401155,22154,13591,8563,0,8563705
2014-05-16,4908722,2515210,2393512,22090,13485,8605,0,8542694
2014-05-15,4920703,2541403,2379300,22362,13808,8554,0,8549281
2014-05-14,4939105,2569487,2369619,19779,11340,8439,0,8582050
2014-05-13,4922525,2561622,2360903,20431,12135,8296,0,8611329
2014-05-12,4922471,2568396,2354075,20190,12334,7855,0,8623323
2014-05-09,4901970,2548561,2353409,20784,12870,7914,0,8814218
2014-05-08,4888739,2532823,2355916,21471,13286,8185,0,8899838
2014-05-07,4889760,2534658,2355102,21755,13753,8002,0,8649851
2014-05-02,4902511,2550083,2352428,20031,12414,7617,0,8615138
2014-04-30,4912600,2553272,2359328,20105,12517,7589,0,8592273
2014-04-29,4918945,2550774,2368171,21121,13956,7165,0,8596159
2014-04-28,4922310,2546334,2375976,21695,14605,7090,0,8584144
2014-04-25,4907426,2536832,2370594,23371,15149,8222,0,8571013
2014-04-24,4907187,2539830,2367357,23060,15053,8006,0,8534178
2014-04-23,4903565,2540512,2363053,22226,14418,7808,0,8518133
2014-04-22,4886316,2533138,2353178,22504,14378,8126,0,8477072
2014-04-21,4896045,2551418,2344627,22481,13908,8572,0,8496469
2014-04-18,4890882,2558030,2332852,21794,13437,8357,0,8500491
2014-04-17,4849893,2533278,2316615,21899,13839,8059,0,8503275
2014-04-16,4809015,2512902,2296113,21746,14470,7275,0,8457442
2014-04-15,4785908,2508710,2277198,22277,14825,7453,0,8464176
2014-04-14,4766826,2501319,2265508,22901,15573,7328,0,8450757
2014-04-11,4772240,2510326,2261914,22832,15857,6975,0,8424718
2014-04-10,4788471,2538605,2249866,23586,16256,7330,0,8548989
2014-04-09,4764741,2525760,2238981,23410,16091,7318,0,8447526
2014-04-08,4747160,2521236,2225924,25134,17290,7844,0,8428685
2014-04-07,4732471,2525613,2206859,25098,17633,7465,0,8443628
2014-04-04,4699845,2512892,2186953,25112,17939,7173,0,8419185
2014-04-03,4692476,2511213,2181263,24149,18118,6031,0,8446241
2014-04-02,4701419,2523735,2177684,23025,17767,5258,0,8431593
2014-04-01,4720776,2540671,2180105,23302,17698,5604,0,8421582
2014-03-31,4727107,2554083,2173024,23241,17542,5699,0,8434707
2014-03-28,4721389,2566145,2155244,24065,18500,5565,0,8388216
2014-03-27,4744784,2593906,2150878,23217,17463,5754,0,8380623
2014-03-26,4743896,2607842,2136054,24446,17781,6665,0,8389014
2014-03-25,4742639,2618372,2124267,24785,18134,6651,0,8392780
2014-03-24,4732373,2620333,2112040,24339,17390,6949,0,8380104
2014-03-21,4709412,2599784,2109628,24866,17690,7176,0,8346274
2014-03-20,4701265,2610453,2090812,24112,16890,7223,0,8349097
2014-03-19,4695068,2611909,2083160,23304,16334,6970,0,8329333
2014-03-18,4704920,2621690,2083230,24852,17185,7667,0,8314952
2014-03-17,4677919,2611098,2066820,25975,18111,7864,0,8331733
2014-03-14,4637119,2579854,2057265,26121,19008,7113,0,8302247
2014-03-13,4581286,2531647,2049639,26777,19108,7669,0,8241902
2014-03-12,4546536,2507277,2039258,26743,19202,7541,0,8246136
2014-03-11,4498640,2467080,2031560,27467,19984,7483,0,8263587
2014-03-10,4490374,2465027,2025347,27456,19920,7536,0,8203402
2014-03-07,4476512,2463392,2013121,28091,20231,7860,0,8196841
2014-03-06,4468571,2460322,2008249,27484,19882,7602,0,8209494
2014-03-05,4431146,2428719,2002428,27249,20007,7243,0,8206627
2014-03-04,4421583,2417619,2003964,27389,20191,7198,0,8204131
2014-03-03,4439879,2425067,2014812,28712,20992,7721,0,8152137
2014-02-28,4441287,2433875,2007411,28402,20519,7884,0,8168124
2014-02-27,4441020,2439029,2001991,27237,19161,8076,0,8159914
2014-02-26,4449863,2445548,2004315,25890,18038,7852,0,8167190
2014-02-25,4439782,2439050,2000732,25822,17961,7861,0,8149799
2014-02-24,4440691,2447774,1992918,25462,17660,7802,0,8160147
2014-02-21,4428540,2433191,1995349,27934,19511,8423,0,8113112
2014-02-20,4410477,2418607,1991869,27935,19512,8422,0,8137228
2014-02-19,4387242,2410224,1977018,28272,20003,8268,0,8108336
2014-02-18,4378010,2408725,1969284,27917,19775,8142,0,8106425
2014-02-17,4368762,2409909,1958853,28440,20493,7947,0,8099951
2014-02-14,4356636,2407095,1949541,27251,19832,7420,0,8026097
2014-02-13,4340913,2393609,1947304,26990,19506,7485,0,8030343
2014-02-12,4323260,2386995,1936265,27208,19813,7394,0,8020057
2014-02-11,4297977,2375818,1922159,26262,19129,7132,0,8020969
2014-02-10,4295828,2380229,1915598,25407,18212,7195,0,8066781
2014-02-07,4314678,2395810,1918868,22808,15505,7303,0,8048150
2014-02-06,4346638,2420252,1926386,20888,13376,7513,0,8063922
2014-02-05,4323969,2390191,1933778,24235,16147,8088,0,8052763
2014-02-04,4293680,2357296,1936384,24381,16238,8143,0,8021041
2014-02-03,4334786,2393285,1941501,22299,14385,7914,0,8018289
2014-01-29,4364378,2409653,1954725,21625,14236,7389,5961,8013230
2014-01-28,4385748,2423037,1962711,23276,15220,8056,0,8035330
2014-01-27,4392956,2420666,1972290,26413,18167,8245,12499,8018917
2014-01-24,4382244,2401061,1981183,27199,18497,8702,26807,8082379
2014-01-23,4387622,2413734,1973888,26996,18998,7997,0,7931443
2014-01-22,4376474,2406441,1970033,26968,19086,7882,0,7920657
2014-01-21,4372839,2408561,1964278,27268,19286,7983,0,7897750
2014-01-20,4359689,2399678,1960011,27806,19842,7964,0,7890556
2014-01-17,4355713,2407382,1948331,26613,18939,7674,0,7895011
2014-01-16,4337242,2396546,1940697,27262,20006,7257,0,7908701
2014-01-15,4318487,2391343,1927144,28180,20454,7726,0,7894995
2014-01-14,4299955,2382262,1917693,28040,20167,7873,0,7880761
2014-01-13,4259841,2357622,1902218,29477,21069,8408,0,7862055
2014-01-10,4230247,2329775,1900472,30761,22520,8241,0,7842121
2014-01-09,4220280,2330594,1889687,30350,22486,7864,3509,7831320
2014-01-08,4214866,2332819,1882047,29976,22478,7498,3643,7800962
2014-01-07,4216728,2334332,1882396,27729,20703,7027,0,7817967
2014-01-06,4183963,2303168,1880795,29028,22226,6801,0,7789216
2014-01-03,4154002,2268402,1885599,28656,22296,6360,0,7789909
2014-01-02,4172037,2289815,1882223,27428,21087,6341,0,7739903
2013-12-31,4191830,2299693,1892137,26034,19906,6128,0,7755508
2013-12-30,4193763,2300591,1893171,26034,19906,6128,0,7732918
2013-12-27,4239757,2337103,1902654,27309,21083,6226,0,7744610
2013-12-26,4256404,2354294,1902111,26192,19745,6447,0,7825591
2013-12-24,4257362,2350628,1906734,25750,19328,6423,0,7875867
2013-12-23,4270257,2360484,1909773,26362,19873,6489,0,7945889
2013-12-20,4304898,2386133,1918765,25791,19294,6497,0,7978322
2013-12-19,4320496,2389602,1930894,26215,19916,6299,0,7951109
2013-12-18,4363253,2412273,1950979,26799,20459,6340,0,8016326
2013-12-17,4393093,2430716,1962376,26131,19562,6569,0,7990098
2013-12-16,4400055,2432354,1967701,25735,19030,6705,0,8005484
2013-12-13,4376084,2400845,1975239,26293,19876,6417,0,7954286
2013-12-12,4394266,2403088,1991178,26661,20359,6302,0,7940307
2013-12-11,4422961,2416984,2005976,27115,20411,6704,0,7931364
2013-12-10,4454037,2435055,2018983,26021,18816,7206,0,7951865
2013-12-09,4468040,2443297,2024743,24888,17989,6899,0,7926426
2013-12-06,4454475,2425456,2029019,25627,18580,7048,0,7893444
2013-12-05,4432031,2399043,2032988,25439,18781,6658,0,7881489
2013-12-04,4426032,2386329,2039703,27823,20511,7311,0,7855302
2013-12-03,4407925,2363560,2044365,28361,20768,7594,0,7843646
2013-12-02,4407738,2371078,2036660,28177,20219,7958,0,7817162
2013-11-29,4424054,2388189,2035866,27187,19604,7583,0,7789308
2013-11-28,4412365,2383537,2028828,26568,18846,7723,0,7797861
2013-11-27,4404899,2380766,2024133,25689,18075,7614,0,7795824
2013-11-26,4414933,2388534,2026399,24161,17265,6896,0,7807749
2013-11-25,4434192,2396674,2037518,23332,16202,7130,0,7760545
2013-11-22,4429699,2385126,2044573,23257,16058,7199,0,7737575
2013-11-21,4432187,2381116,2051071,23704,16491,7213,0,7742759
2013-11-20,4475499,2411943,2063556,27045,18656,8388,0,7736820
2013-11-19,4492567,2425319,2067248,26506,18665,7840,0,7692977
2013-11-18,4502272,2430633,2071639,25940,17968,7972,0,7730364
2013-11-15,4496354,2419906,2076448,26363,19285,7078,0,7742951
2013-11-14,4501251,2414240,2087011,26158,18514,7643,0,7752116
2013-11-13,4528355,2426094,2102261,22880,16065,6815,0,7801999
2013-11-12,4586426,2455848,2130578,19759,12714,7045,0,7768302
2013-11-11,4609803,2462320,2147483,22688,15493,7194,0,7774899
2013-11-08,4614844,2450993,2163851,22298,14668,7631,0,7787373
2013-11-07,4606737,2443113,2163624,22473,14717,7756,0,7695186
2013-11-06,4598819,2428661,2170159,23498,15675,7823,0,7726011
2013-11-05,4573931,2411407,2162524,25195,16849,8346,0,7691167
2013-11-04,4573992,2419438,2154555,24629,15876,8753,0,7700291
2013-11-01,4578927,2418849,2160078,25541,17313,8228,0,7669670
2013-10-31,4568458,2417033,2151426,25755,17707,8048,0,7672546
2013-10-30,4566750,2424769,2141981,24984,17178,7806,0,7654705
2013-10-29,4548538,2409515,2139024,23852,16957,6895,0,7633040
2013-10-28,4531850,2395057,2136792,24950,18049,6901,0,7661108
2013-10-25,4517733,2380292,2137442,24647,18097,6550,0,7714481
2013-10-24,4513113,2375300,2137813,25647,18873,6774,0,7670251
2013-10-23,4499931,2363348,2136583,27245,20226,7019,0,7936549
2013-10-22,4480290,2347558,2132733,27706,20974,6733,0,7662011
2013-10-21,4467518,2334829,2132689,26219,19891,6328,0,7617906
2013-10-18,4455973,2315308,2140664,25350,18990,6360,0,7622073
2013-10-17,4449034,2308500,2140535,26434,19180,7253,0,7606578
2013-10-16,4423525,2291699,2131825,26770,19346,7424,0,7599344
2013-10-15,4409868,2279126,2130743,26160,18279,7881,0,7558192
2013-10-14,4396447,2274976,2121471,26647,17949,8698,0,7590093
2013-10-11,4361095,2240777,2120318,26637,17776,8861,0,7573185
2013-10-10,4346202,2229322,2116880,26113,17673,8440,0,7582474
2013-10-08,4359970,2233172,2126798,26011,17552,8459,0,7589308
2013-10-07,4375390,2246718,2128672,27731,19042,8689,0,7640552
2013-10-04,4369565,2244435,2125130,26298,18572,7726,0,7615246
2013-10-02,4363981,2239843,2124139,27920,18881,9039,0,7663598
2013-10-01,4389115,2248788,2140328,29135,19568,9568,0,7682337
2013-09-30,4380077,2244853,2135223,28144,19157,8988,0,7625773
2013-09-27,4353909,2228138,2125771,27334,18103,9231,0,7637978
2013-09-26,4338913,2212431,2126481,26677,18595,8083,0,7520298
2013-09-25,4340490,2212126,2128364,28556,19752,8804,0,7528885
2013-09-24,4327626,2192230,2135396,27906,19183,8722,0,7512391
2013-09-23,4329107,2186857,2142250,27148,18195,8953,0,7484277
2013-09-17,4322483,2174503,2147980,27623,19259,8364,0,7448215
2013-09-16,4324327,2169837,2154490,28444,20188,8256,0,7492900
2013-09-13,4328792,2179814,2148978,29540,20452,9088,0,7488276
2013-09-12,4312929,2170579,2142350,29046,20155,8891,0,7472909
2013-09-11,4313323,2182444,2130878,28478,19708,8769,0,7484959
2013-09-10,4310190,2182572,2127618,28467,18550,9918,0,7498422
2013-09-09,4320976,2199041,2121935,28466,18758,9708,0,7493253
2013-09-06,4338606,2219199,2119407,26427,17366,9061,0,7536180
2013-09-05,4317711,2210149,2107562,25371,16249,9122,0,7524234
2013-09-04,4324655,2225482,2099173,24890,16203,8687,0,7493987
2013-09-03,4330063,2222149,2107914,25426,17341,8084,0,7494711
2013-09-02,4381874,2265950,2115924,24370,16200,8170,0,7516671
2013-08-30,4415049,2296028,2119021,23392,15689,7702,0,7522968
2013-08-29,4439762,2315655,2124107,24755,16404,8351,0,7521137
2013-08-28,4460554,2339623,2120931,25538,16802,8736,0,7523728
2013-08-27,4487884,2371495,2116389,25182,16288,8893,0,7466127
2013-08-26,4490025,2364034,2125991,22543,14807,7736,0,7526684
2013-08-23,4519784,2371801,2147983,23999,15403,8597,0,7542509
2013-08-22,4534851,2361614,2173237,25844,16353,9491,0,7554924
2013-08-21,4584839,2383811,2201028,27891,17433,10457,0,7510551
2013-08-20,4575732,2371330,2204402,28112,17689,10423,0,7481441
2013-08-19,4596150,2388150,2208000,28467,18081,10387,0,7471662
2013-08-16,4630412,2419956,2210456,28512,18285,10227,0,7480155
2013-08-14,4663803,2454469,2209334,28820,18753,10067,0,7503192
2013-08-13,4668004,2463348,2204656,28544,18885,9659,0,7502095
2013-08-12,4660165,2466720,2193444,29869,20175,9694,0,7502616
2013-08-09,4642525,2452305,2190221,28763,19547,9216,0,7495918
2013-08-08,4616479,2434198,2182281,29800,20784,9017,0,7470638
2013-08-07,4589666,2420996,2168670,30155,21349,8806,0,7454585
2013-08-06,4586071,2426209,2159862,30158,21591,8567,0,7429039
2013-08-05,4579729,2434138,2145592,29985,21692,8293,0,7439495
2013-08-02,4556847,2423982,2132865,30239,21963,8276,0,7427063
2013-08-01,4549198,2420575,2128623,30298,22006,8292,0,7445395
2013-07-31,4555449,2427121,2128328,29296,21515,7782,0,7465256
2013-07-30,4560734,2426281,2134453,30213,22041,8173,0,7460311
2013-07-29,4554704,2428177,2126527,31913,23163,8750,0,7465644
2013-07-26,4566078,2440062,2126016,31169,22333,8836,0,7488760
2013-07-25,4566286,2451863,2114423,29210,20924,8287,0,7502838
2013-07-24,4578021,2466192,2111829,28913,20355,8558,0,7471323
2013-07-23,4582120,2469382,2112738,29144,20240,8905,0,7475031
2013-07-22,4553882,2448766,2105116,28031,19758,8273,0,7457831
2013-07-19,4525322,2421284,2104038,28773,20484,8289,0,7426174
2013-07-18,4543447,2455538,2087909,27270,19007,8263,0,7451920
2013-07-17,4521172,2440908,2080265,27064,18885,8179,0,7475154
2013-07-16,4491038,2427708,2063330,28249,20239,8011,0,7461229
2013-07-15,4483825,2425035,2058791,30986,22845,8141,0,7436155
2013-07-12,4520502,2470336,2050165,29149,21305,7844,0,7421448
2013-07-11,4529235,2474532,2054703,29910,21891,8020,0,7419344
2013-07-10,4525144,2472694,2052450,29074,21161,7913,0,7456314
2013-07-09,4548972,2490151,2058821,30681,22232,8449,0,7450269
2013-07-08,4504156,2460748,2043408,31149,22629,8520,0,7425483
2013-07-05,4501946,2464783,2037163,29979,22379,7600,0,7431521
2013-07-04,4498237,2456707,2041529,30800,23028,7771,0,7447211
2013-07-03,4469624,2443343,2026281,31726,23855,7871,0,7456372
2013-07-02,4443705,2428798,2014908,31989,24520,7469,0,7395582
2013-07-01,4485941,2470309,2015632,30446,22621,7825,0,7414934
2013-06-28,4671839,2562471,2109368,29766,22360,7407,0,7449397
2013-06-27,4549923,2484648,2065274,26756,20303,6454,0,7476186
2013-06-26,4694742,2549032,2145710,29166,21604,7563,0,7531772
2013-06-25,4761232,2577276,2183956,29874,20756,9119,0,7525464
2013-06-24,4808099,2596264,2211835,32196,22256,9940,0,7511822
2013-06-21,4847008,2611041,2235968,31695,21778,9917,0,7512323
2013-06-20,4876956,2630398,2246558,32710,22705,10004,0,7488412
2013-06-19,4893305,2637526,2255780,30772,21493,9279,0,7489939
2013-06-18,4929010,2642596,2286414,32513,22766,9747,0,7530206
2013-06-17,4970508,2667328,2303180,32317,22182,10135,0,7554795
2013-06-14,4960314,2648062,2312252,32948,23079,9869,0,7523340
2013-06-13,4950270,2638619,2311651,35674,25237,10437,0,7498190
2013-06-12,4913760,2607077,2306683,37175,26500,10675,0,7471875
2013-06-11,4924649,2599154,2325495,34323,24818,9506,0,7483532
2013-06-10,4965393,2609087,2356306,36015,26541,9474,0,7457724
2013-06-07,4992282,2623297,2368985,39866,30090,9776,0,7430325
2013-06-05,4987880,2618477,2369404,39215,29326,9889,0,7395728
2013-06-04,4971260,2604120,2367140,38861,28843,10018,0,7367245
2013-06-03,4962569,2609922,2352647,40697,29590,11106,0,7395301
2013-05-31,4967028,2610344,2356684,38974,27881,11093,0,7381327
2013-05-30,4952648,2609860,2342787,38043,26870,11173,0,7382382
2013-05-29,4931261,2604151,2327110,37068,26261,10806,0,7351826
2013-05-28,4905879,2595535,2310344,37281,26003,11279,0,7329145
